DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Georgia,2017,11223.700,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Georgia,2018,11967.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Georgia,2019,12085.202,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Georgia,2020,11511.800,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Georgia,2021,13155.200,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Georgia,2022,13414.700,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Georgia,2023,12298.360,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Croatia,2014,15180.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Croatia,2015,15734.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Croatia,2016,15715.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Croatia,2017,16425.100,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Croatia,2018,16625.200,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Croatia,2019,16572.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Croatia,2020,15578.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Croatia,2021,16854.400,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Croatia,2022,16569.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Croatia,2023,16642.800,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Hungary,2014,35899.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Hungary,2015,37439.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Hungary,2016,38262.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Hungary,2017,39647.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Hungary,2018,40587.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Hungary,2019,41383.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Hungary,2020,41191.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Hungary,2021,42805.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Hungary,2022,42372.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Hungary,2023,41119.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ireland,2014,24990.803,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ireland,2015,25914.537,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ireland,2016,26493.219,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ireland,2017,26747.791,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ireland,2018,28001.037,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ireland,2019,28540.041,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ireland,2020,28759.049,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ireland,2021,30025.820,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ireland,2022,30405.404,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Ireland,2023,31642.642,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Iceland,2014,17009.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Iceland,2015,17665.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Iceland,2016,17479.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Iceland,2017,18061.161,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Iceland,2018,18664.186,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Iceland,2019,18401.558,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Iceland,2020,18048.989,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Iceland,2021,18504.559,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Italy,2014,291085.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Italy,2015,297180.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Italy,2016,295509.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Italy,2017,301880.515,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Italy,2018,303442.970,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Italy,2019,301803.565,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Italy,2020,283814.521,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Italy,2021,300887.061,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Italy,2022,295840.011,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Italy,2023,287361.237,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Liechtenstein,2014,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Liechtenstein,2015,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Liechtenstein,2016,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Liechtenstein,2017,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Liechtenstein,2018,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Liechtenstein,2019,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Liechtenstein,2020,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Liechtenstein,2021,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Liechtenstein,2022,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Liechtenstein,2023,0.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Lithuania,2014,10009.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Lithuania,2015,10165.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Lithuania,2016,10626.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Lithuania,2017,10957.500,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Lithuania,2018,11283.300,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Lithuania,2019,11409.300,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Lithuania,2020,11155.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Lithuania,2021,11953.600,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Lithuania,2022,11451.800,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Lithuania,2023,11061.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Luxembourg,2014,6182.009,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Luxembourg,2015,6223.728,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Luxembourg,2016,6366.481,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Luxembourg,2017,6393.275,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Luxembourg,2018,6458.711,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Luxembourg,2019,6396.950,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Luxembourg,2020,6119.506,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Luxembourg,2021,6392.858,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Luxembourg,2022,6155.630,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Luxembourg,2023,6047.103,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Latvia,2014,6582.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Latvia,2015,6461.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Latvia,2016,6482.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Latvia,2017,6484.641,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Latvia,2018,6662.141,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Latvia,2019,6636.514,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Latvia,2020,6688.883,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Latvia,2021,6930.288,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Latvia,2022,6750.939,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Latvia,2023,6560.367,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Moldova,2014,3698.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Moldova,2015,3727.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Moldova,2016,3667.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Moldova,2017,3744.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Moldova,2018,3881.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Moldova,2019,3860.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Moldova,2020,3849.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Moldova,2021,4179.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Moldova,2022,4081.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Moldova,2023,3984.400,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Montenegro,2014,2610.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Montenegro,2015,2679.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Montenegro,2016,2671.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Montenegro,2017,2855.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Montenegro,2018,2846.600,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Montenegro,2019,3054.200,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Montenegro,2020,2828.100,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Montenegro,2021,2977.700,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Montenegro,2022,2604.300,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Montenegro,2023,2718.900,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,North Macedonia,2014,6867.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,North Macedonia,2015,6755.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,North Macedonia,2016,6308.023,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,North Macedonia,2017,6205.253,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,North Macedonia,2018,6207.686,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,North Macedonia,2019,6349.653,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,North Macedonia,2020,6333.242,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,North Macedonia,2021,6664.563,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,North Macedonia,2022,5999.920,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,North Macedonia,2023,5675.109,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Malta,2014,2005.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Malta,2015,2114.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Malta,2016,2117.230,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Malta,2017,2319.594,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Malta,2018,2390.217,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Malta,2019,2479.330,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Malta,2020,2368.143,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Malta,2021,2504.736,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Malta,2022,2696.427,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Malta,2023,2703.774,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Netherlands,2014,107291.285,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Netherlands,2015,109526.836,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Netherlands,2016,110652.031,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Netherlands,2017,111557.895,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Netherlands,2018,113712.568,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Netherlands,2019,113384.521,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Netherlands,2020,111400.060,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Netherlands,2021,112602.026,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Netherlands,2022,108947.879,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Netherlands,2023,106532.902,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Norway,2014,116165.888,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Norway,2015,119172.806,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Norway,2016,122540.410,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Norway,2017,123877.125,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Norway,2018,126639.181,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Norway,2019,125211.538,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Norway,2020,125545.088,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Norway,2021,131040.076,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Norway,2022,124470.218,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Norway,2023,126205.458,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Poland,2014,136307.473,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Poland,2015,138926.620,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Poland,2016,143762.500,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Poland,2017,146424.864,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Poland,2018,151398.376,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Poland,2019,152001.983,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Poland,2020,148241.111,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Poland,2021,157313.167,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Poland,2022,153207.494,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Poland,2023,147581.557,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Portugal,2014,46139.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Portugal,2015,46849.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Portugal,2016,47359.322,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Portugal,2017,47660.588,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Portugal,2018,48897.005,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Portugal,2019,48810.498,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Portugal,2020,47179.281,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Portugal,2021,48116.521,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Portugal,2022,49470.232,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Portugal,2023,50230.253,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Romania,2014,45808.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Romania,2015,46798.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Romania,2016,47142.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Romania,2017,48860.709,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Romania,2018,49777.628,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Romania,2019,49619.083,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Romania,2020,48062.637,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Romania,2021,49623.168,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Romania,2022,45407.272,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Romania,2023,43599.505,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Serbia,2014,27401.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Serbia,2015,28462.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Serbia,2016,28869.000,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Serbia,2017,29379.422,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Serbia,2018,29302.610,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Serbia,2019,29211.445,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Serbia,2020,29207.112,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Serbia,2021,30569.797,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Serbia,2022,30325.230,,
ESTAT:NRG_CB_E(1.0),24/04/25 23:00:00,Annual,Final consumption,Electricity,Gigawatt-hour,Sweden,2014,125041.000,,
